date,sku,product_name,qty_sold,unit_price
2025-11-02,1025,Kendall-Jackson 750ml,1,10.69
2025-11-03,1025,Kendall-Jackson 750ml,1,10.69
2025-11-05,1025,Kendall-Jackson 750ml,3,10.69
2025-11-06,1025,Kendall-Jackson 750ml,3,10.69
2025-11-08,1025,Kendall-Jackson 750ml,3,10.69
2025-11-10,1025,Kendall-Jackson 750ml,3,10.69
2025-11-11,1025,Kendall-Jackson 750ml,1,10.69
2025-11-17,1025,Kendall-Jackson 750ml,1,10.69
2025-11-18,1025,Kendall-Jackson 750ml,2,10.69
2025-11-19,1025,Kendall-Jackson 750ml,1,10.69
2025-11-20,1025,Kendall-Jackson 750ml,1,10.69
2025-11-21,1025,Kendall-Jackson 750ml,2,10.69
2025-11-23,1025,Kendall-Jackson 750ml,1,10.69
2025-11-26,1025,Kendall-Jackson 750ml,1,10.69
2025-11-27,1025,Kendall-Jackson 750ml,1,10.69
2025-11-28,1025,Kendall-Jackson 750ml,1,10.69
2025-09-01,1026,White Claw 8pk,2,15.62
2025-09-02,1026,White Claw 8pk,2,15.62
2025-09-03,1026,White Claw 8pk,4,15.62
2025-09-04,1026,White Claw 8pk,2,15.62
2025-09-05,1026,White Claw 8pk,1,15.62
2025-09-06,1026,White Claw 8pk,2,15.62
2025-09-08,1026,White Claw 8pk,3,15.62
2025-09-10,1026,White Claw 8pk,3,15.62
2025-09-11,1026,White Claw 8pk,2,15.62
2025-09-12,1026,White Claw 8pk,3,15.62
2025-09-13,1026,White Claw 8pk,4,15.62
2025-09-14,1026,White Claw 8pk,2,15.62
2025-09-15,1026,White Claw 8pk,2,15.62
2025-09-17,1026,White Claw 8pk,2,15.62
2025-09-18,1026,White Claw 8pk,1,15.62
2025-09-19,1026,White Claw 8pk,2,15.62
2025-09-20,1026,White Claw 8pk,4,15.62
2025-09-21,1026,White Claw 8pk,1,15.62
2025-09-25,1026,White Claw 8pk,1,15.62
2025-09-26,1026,White Claw 8pk,2,15.62
2025-09-27,1026,White Claw 8pk,2,15.62
2025-09-29,1026,White Claw 8pk,4,15.62
2025-09-30,1026,White Claw 8pk,5,15.62
2025-10-01,1026,White Claw 8pk,3,15.62
2025-10-03,1026,White Claw 8pk,4,15.62
2025-10-04,1026,White Claw 8pk,6,15.62
2025-10-05,1026,White Claw 8pk,3,15.62
2025-10-06,1026,White Claw 8pk,3,15.62
2025-10-07,1026,White Claw 8pk,2,15.62
2025-10-08,1026,White Claw 8pk,1,15.62
2025-10-09,1026,White Claw 8pk,1,15.62
2025-10-10,1026,White Claw 8pk,5,15.62
2025-10-11,1026,White Claw 8pk,2,15.62
2025-10-12,1026,White Claw 8pk,1,15.62
2025-10-13,1026,White Claw 8pk,3,15.62
2025-10-14,1026,White Claw 8pk,2,15.62
2025-10-15,1026,White Claw 8pk,2,15.62
2025-10-17,1026,White Claw 8pk,1,15.62
2025-10-18,1026,White Claw 8pk,3,15.62
2025-10-19,1026,White Claw 8pk,2,15.62
2025-10-21,1026,White Claw 8pk,2,15.62
2025-10-22,1026,White Claw 8pk,4,15.62
2025-10-23,1026,White Claw 8pk,1,15.62
2025-10-24,1026,White Claw 8pk,2,15.62
2025-10-25,1026,White Claw 8pk,4,15.62
2025-10-27,1026,White Claw 8pk,5,15.62
2025-10-28,1026,White Claw 8pk,3,15.62
2025-10-30,1026,White Claw 8pk,2,15.62
2025-10-31,1026,White Claw 8pk,1,15.62
2025-11-01,1026,White Claw 8pk,3,15.62
2025-11-03,1026,White Claw 8pk,2,15.62
2025-11-04,1026,White Claw 8pk,1,15.62
2025-11-05,1026,White Claw 8pk,2,15.62
2025-11-06,1026,White Claw 8pk,1,15.62
2025-11-07,1026,White Claw 8pk,4,15.62
2025-11-09,1026,White Claw 8pk,5,15.62
2025-11-10,1026,White Claw 8pk,2,15.62
2025-11-12,1026,White Claw 8pk,2,15.62
2025-11-13,1026,White Claw 8pk,2,15.62
2025-11-14,1026,White Claw 8pk,2,15.62
2025-11-16,1026,White Claw 8pk,5,15.62
2025-11-18,1026,White Claw 8pk,1,15.62
2025-11-19,1026,White Claw 8pk,1,15.62
2025-11-21,1026,White Claw 8pk,1,15.62
2025-11-22,1026,White Claw 8pk,1,15.62
2025-11-23,1026,White Claw 8pk,2,15.62
2025-11-24,1026,White Claw 8pk,1,15.62
2025-11-25,1026,White Claw 8pk,2,15.62
2025-11-26,1026,White Claw 8pk,1,15.62
2025-11-27,1026,White Claw 8pk,3,15.62
2025-11-28,1026,White Claw 8pk,3,15.62
2025-11-29,1026,White Claw 8pk,4,15.62
2025-09-01,1027,Bud Light 18pk,4,17.33
2025-09-02,1027,Bud Light 18pk,2,17.33
2025-09-03,1027,Bud Light 18pk,2,17.33
2025-09-04,1027,Bud Light 18pk,1,17.33
2025-09-05,1027,Bud Light 18pk,1,17.33
2025-09-06,1027,Bud Light 18pk,2,17.33
2025-09-08,1027,Bud Light 18pk,3,17.33
2025-09-09,1027,Bud Light 18pk,4,17.33
2025-09-10,1027,Bud Light 18pk,3,17.33
2025-09-11,1027,Bud Light 18pk,2,17.33
2025-09-12,1027,Bud Light 18pk,2,17.33
2025-09-13,1027,Bud Light 18pk,2,17.33
2025-09-14,1027,Bud Light 18pk,2,17.33
2025-09-15,1027,Bud Light 18pk,3,17.33
2025-09-16,1027,Bud Light 18pk,3,17.33
2025-09-17,1027,Bud Light 18pk,1,17.33
2025-09-18,1027,Bud Light 18pk,4,17.33
2025-09-19,1027,Bud Light 18pk,2,17.33
2025-09-20,1027,Bud Light 18pk,4,17.33
2025-09-21,1027,Bud Light 18pk,1,17.33
2025-09-22,1027,Bud Light 18pk,1,17.33
2025-09-23,1027,Bud Light 18pk,1,17.33
2025-09-24,1027,Bud Light 18pk,3,17.33
2025-09-25,1027,Bud Light 18pk,2,17.33
2025-09-26,1027,Bud Light 18pk,5,17.33
2025-09-27,1027,Bud Light 18pk,5,17.33
2025-09-28,1027,Bud Light 18pk,3,17.33
2025-09-29,1027,Bud Light 18pk,1,17.33
2025-09-30,1027,Bud Light 18pk,2,17.33
2025-10-01,1027,Bud Light 18pk,2,17.33
2025-10-02,1027,Bud Light 18pk,3,17.33
2025-10-04,1027,Bud Light 18pk,3,17.33
2025-10-05,1027,Bud Light 18pk,1,17.33
2025-10-06,1027,Bud Light 18pk,5,17.33
2025-10-07,1027,Bud Light 18pk,2,17.33
2025-10-08,1027,Bud Light 18pk,1,17.33
2025-10-09,1027,Bud Light 18pk,1,17.33
2025-10-10,1027,Bud Light 18pk,2,17.33
2025-10-11,1027,Bud Light 18pk,2,17.33
2025-10-12,1027,Bud Light 18pk,2,17.33
2025-10-13,1027,Bud Light 18pk,2,17.33
2025-10-14,1027,Bud Light 18pk,1,17.33
2025-10-15,1027,Bud Light 18pk,2,17.33
2025-10-16,1027,Bud Light 18pk,7,17.33
2025-10-17,1027,Bud Light 18pk,4,17.33
2025-10-19,1027,Bud Light 18pk,4,17.33
2025-10-20,1027,Bud Light 18pk,1,17.33
2025-10-21,1027,Bud Light 18pk,3,17.33
2025-10-22,1027,Bud Light 18pk,5,17.33
2025-10-23,1027,Bud Light 18pk,2,17.33
2025-10-24,1027,Bud Light 18pk,4,17.33
2025-10-25,1027,Bud Light 18pk,5,17.33
2025-10-26,1027,Bud Light 18pk,2,17.33
2025-10-27,1027,Bud Light 18pk,1,17.33
2025-10-28,1027,Bud Light 18pk,3,17.33
2025-10-29,1027,Bud Light 18pk,2,17.33
2025-10-31,1027,Bud Light 18pk,5,17.33
2025-11-01,1027,Bud Light 18pk,4,17.33
2025-11-02,1027,Bud Light 18pk,1,17.33
2025-11-03,1027,Bud Light 18pk,1,17.33
2025-11-04,1027,Bud Light 18pk,3,17.33
2025-11-05,1027,Bud Light 18pk,4,17.33
2025-11-06,1027,Bud Light 18pk,2,17.33
2025-11-07,1027,Bud Light 18pk,2,17.33
2025-11-08,1027,Bud Light 18pk,3,17.33
2025-11-11,1027,Bud Light 18pk,4,17.33
2025-11-12,1027,Bud Light 18pk,1,17.33
2025-11-14,1027,Bud Light 18pk,4,17.33
2025-11-15,1027,Bud Light 18pk,4,17.33
2025-11-17,1027,Bud Light 18pk,3,17.33
2025-11-18,1027,Bud Light 18pk,1,17.33
2025-11-19,1027,Bud Light 18pk,3,17.33
2025-11-21,1027,Bud Light 18pk,4,17.33
2025-11-22,1027,Bud Light 18pk,4,17.33
2025-11-23,1027,Bud Light 18pk,2,17.33
2025-11-24,1027,Bud Light 18pk,5,17.33
2025-11-25,1027,Bud Light 18pk,2,17.33
2025-11-26,1027,Bud Light 18pk,2,17.33
2025-11-27,1027,Bud Light 18pk,1,17.33
2025-11-29,1027,Bud Light 18pk,1,17.33
2025-09-03,1028,Titos 1.75L,1,34.23
2025-09-04,1028,Titos 1.75L,5,34.23
2025-09-05,1028,Titos 1.75L,3,34.23
2025-09-06,1028,Titos 1.75L,3,34.23
2025-09-07,1028,Titos 1.75L,5,34.23
2025-09-10,1028,Titos 1.75L,2,34.23
2025-09-14,1028,Titos 1.75L,1,34.23
2025-09-15,1028,Titos 1.75L,1,34.23
2025-09-17,1028,Titos 1.75L,1,34.23
2025-09-18,1028,Titos 1.75L,3,34.23
2025-09-20,1028,Titos 1.75L,2,34.23
2025-09-21,1028,Titos 1.75L,2,34.23
2025-09-23,1028,Titos 1.75L,3,34.23
2025-09-25,1028,Titos 1.75L,3,34.23
2025-09-28,1028,Titos 1.75L,1,34.23
2025-09-29,1028,Titos 1.75L,2,34.23
2025-09-30,1028,Titos 1.75L,3,34.23
2025-10-02,1028,Titos 1.75L,1,34.23
2025-10-03,1028,Titos 1.75L,2,34.23
2025-10-04,1028,Titos 1.75L,3,34.23
2025-10-07,1028,Titos 1.75L,2,34.23
2025-10-08,1028,Titos 1.75L,2,34.23
2025-10-09,1028,Titos 1.75L,1,34.23
2025-10-10,1028,Titos 1.75L,2,34.23
2025-10-11,1028,Titos 1.75L,2,34.23
2025-10-12,1028,Titos 1.75L,2,34.23
2025-10-13,1028,Titos 1.75L,1,34.23
2025-10-15,1028,Titos 1.75L,1,34.23
2025-10-16,1028,Titos 1.75L,3,34.23
2025-10-20,1028,Titos 1.75L,1,34.23
2025-10-21,1028,Titos 1.75L,1,34.23
2025-10-22,1028,Titos 1.75L,2,34.23
2025-10-23,1028,Titos 1.75L,1,34.23
2025-10-24,1028,Titos 1.75L,1,34.23
2025-10-25,1028,Titos 1.75L,2,34.23
2025-10-27,1028,Titos 1.75L,1,34.23
2025-10-28,1028,Titos 1.75L,1,34.23
2025-10-30,1028,Titos 1.75L,1,34.23
2025-10-31,1028,Titos 1.75L,2,34.23
2025-11-02,1028,Titos 1.75L,3,34.23
2025-11-04,1028,Titos 1.75L,1,34.23
2025-11-05,1028,Titos 1.75L,1,34.23
2025-11-06,1028,Titos 1.75L,2,34.23
2025-11-07,1028,Titos 1.75L,1,34.23
2025-11-08,1028,Titos 1.75L,2,34.23
2025-11-10,1028,Titos 1.75L,2,34.23
2025-11-12,1028,Titos 1.75L,2,34.23
2025-11-14,1028,Titos 1.75L,2,34.23
2025-11-15,1028,Titos 1.75L,3,34.23
2025-11-16,1028,Titos 1.75L,2,34.23
2025-11-17,1028,Titos 1.75L,2,34.23
2025-11-18,1028,Titos 1.75L,1,34.23
2025-11-19,1028,Titos 1.75L,3,34.23
2025-11-20,1028,Titos 1.75L,3,34.23
2025-11-22,1028,Titos 1.75L,3,34.23
2025-11-23,1028,Titos 1.75L,2,34.23
2025-11-27,1028,Titos 1.75L,2,34.23
2025-11-29,1028,Titos 1.75L,1,34.23
2025-09-03,1029,Jack Daniels 375ml,1,15.73
2025-09-04,1029,Jack Daniels 375ml,2,15.73
2025-09-05,1029,Jack Daniels 375ml,1,15.73
2025-09-06,1029,Jack Daniels 375ml,2,15.73
2025-09-08,1029,Jack Daniels 375ml,1,15.73
2025-09-10,1029,Jack Daniels 375ml,3,15.73
2025-09-11,1029,Jack Daniels 375ml,1,15.73
2025-09-12,1029,Jack Daniels 375ml,3,15.73
2025-09-13,1029,Jack Daniels 375ml,2,15.73
2025-09-14,1029,Jack Daniels 375ml,1,15.73
2025-09-15,1029,Jack Daniels 375ml,5,15.73
2025-09-16,1029,Jack Daniels 375ml,1,15.73
2025-09-17,1029,Jack Daniels 375ml,4,15.73
2025-09-18,1029,Jack Daniels 375ml,1,15.73
2025-09-19,1029,Jack Daniels 375ml,1,15.73
2025-09-20,1029,Jack Daniels 375ml,4,15.73
2025-09-22,1029,Jack Daniels 375ml,3,15.73
2025-09-23,1029,Jack Daniels 375ml,1,15.73
2025-09-24,1029,Jack Daniels 375ml,4,15.73
2025-09-25,1029,Jack Daniels 375ml,2,15.73
2025-09-26,1029,Jack Daniels 375ml,1,15.73
2025-09-27,1029,Jack Daniels 375ml,4,15.73
2025-09-28,1029,Jack Daniels 375ml,1,15.73
2025-10-01,1029,Jack Daniels 375ml,1,15.73
2025-10-02,1029,Jack Daniels 375ml,5,15.73
2025-10-03,1029,Jack Daniels 375ml,1,15.73
2025-10-04,1029,Jack Daniels 375ml,2,15.73
2025-10-05,1029,Jack Daniels 375ml,1,15.73
2025-10-06,1029,Jack Daniels 375ml,4,15.73
2025-10-07,1029,Jack Daniels 375ml,2,15.73
2025-10-08,1029,Jack Daniels 375ml,3,15.73
2025-10-09,1029,Jack Daniels 375ml,2,15.73
2025-10-10,1029,Jack Daniels 375ml,2,15.73
2025-10-11,1029,Jack Daniels 375ml,1,15.73
2025-10-12,1029,Jack Daniels 375ml,2,15.73
2025-10-16,1029,Jack Daniels 375ml,1,15.73
2025-10-17,1029,Jack Daniels 375ml,3,15.73
2025-10-18,1029,Jack Daniels 375ml,2,15.73
2025-10-19,1029,Jack Daniels 375ml,1,15.73
2025-10-21,1029,Jack Daniels 375ml,1,15.73
2025-10-22,1029,Jack Daniels 375ml,1,15.73
2025-10-23,1029,Jack Daniels 375ml,3,15.73
2025-10-24,1029,Jack Daniels 375ml,4,15.73
2025-10-25,1029,Jack Daniels 375ml,2,15.73
2025-10-26,1029,Jack Daniels 375ml,1,15.73
2025-10-27,1029,Jack Daniels 375ml,1,15.73
2025-10-28,1029,Jack Daniels 375ml,1,15.73
2025-10-29,1029,Jack Daniels 375ml,2,15.73
2025-10-30,1029,Jack Daniels 375ml,1,15.73
2025-10-31,1029,Jack Daniels 375ml,2,15.73
2025-11-02,1029,Jack Daniels 375ml,1,15.73
2025-11-03,1029,Jack Daniels 375ml,1,15.73
2025-11-04,1029,Jack Daniels 375ml,2,15.73
2025-11-05,1029,Jack Daniels 375ml,1,15.73
2025-11-06,1029,Jack Daniels 375ml,2,15.73
2025-11-07,1029,Jack Daniels 375ml,1,15.73
2025-11-09,1029,Jack Daniels 375ml,2,15.73
2025-11-10,1029,Jack Daniels 375ml,2,15.73
2025-11-11,1029,Jack Daniels 375ml,1,15.73
2025-11-12,1029,Jack Daniels 375ml,1,15.73
2025-11-13,1029,Jack Daniels 375ml,2,15.73
2025-11-14,1029,Jack Daniels 375ml,7,15.73
2025-11-15,1029,Jack Daniels 375ml,2,15.73
2025-11-16,1029,Jack Daniels 375ml,2,15.73
2025-11-17,1029,Jack Daniels 375ml,3,15.73
2025-11-18,1029,Jack Daniels 375ml,1,15.73
2025-11-19,1029,Jack Daniels 375ml,3,15.73
2025-11-21,1029,Jack Daniels 375ml,1,15.73
2025-11-22,1029,Jack Daniels 375ml,5,15.73
2025-11-23,1029,Jack Daniels 375ml,1,15.73
2025-11-24,1029,Jack Daniels 375ml,2,15.73
2025-11-25,1029,Jack Daniels 375ml,1,15.73
2025-11-26,1029,Jack Daniels 375ml,1,15.73
2025-11-27,1029,Jack Daniels 375ml,2,15.73
2025-11-28,1029,Jack Daniels 375ml,2,15.73
2025-11-29,1029,Jack Daniels 375ml,1,15.73
2025-09-01,1030,Modelo 24pk,1,18.03
2025-09-02,1030,Modelo 24pk,1,18.03
2025-09-03,1030,Modelo 24pk,1,18.03
2025-09-04,1030,Modelo 24pk,1,18.03
2025-09-05,1030,Modelo 24pk,2,18.03
2025-09-07,1030,Modelo 24pk,1,18.03
2025-09-08,1030,Modelo 24pk,2,18.03
2025-09-09,1030,Modelo 24pk,3,18.03
2025-09-10,1030,Modelo 24pk,2,18.03
2025-09-11,1030,Modelo 24pk,1,18.03
2025-09-13,1030,Modelo 24pk,3,18.03
2025-09-14,1030,Modelo 24pk,1,18.03
2025-09-15,1030,Modelo 24pk,1,18.03
2025-09-16,1030,Modelo 24pk,1,18.03
2025-09-17,1030,Modelo 24pk,1,18.03
2025-09-18,1030,Modelo 24pk,3,18.03
2025-09-19,1030,Modelo 24pk,5,18.03
2025-09-21,1030,Modelo 24pk,2,18.03
2025-09-23,1030,Modelo 24pk,1,18.03
2025-09-25,1030,Modelo 24pk,2,18.03
2025-09-26,1030,Modelo 24pk,1,18.03
2025-09-27,1030,Modelo 24pk,1,18.03
2025-09-28,1030,Modelo 24pk,1,18.03
2025-09-29,1030,Modelo 24pk,2,18.03
2025-09-30,1030,Modelo 24pk,2,18.03
2025-10-01,1030,Modelo 24pk,1,18.03
2025-10-03,1030,Modelo 24pk,1,18.03
2025-10-04,1030,Modelo 24pk,1,18.03
2025-10-05,1030,Modelo 24pk,1,18.03
2025-10-07,1030,Modelo 24pk,1,18.03
2025-10-08,1030,Modelo 24pk,1,18.03
2025-10-09,1030,Modelo 24pk,3,18.03
2025-10-10,1030,Modelo 24pk,2,18.03
2025-10-11,1030,Modelo 24pk,2,18.03
2025-10-13,1030,Modelo 24pk,1,18.03
2025-10-15,1030,Modelo 24pk,1,18.03
2025-10-16,1030,Modelo 24pk,1,18.03
2025-10-17,1030,Modelo 24pk,2,18.03
2025-10-19,1030,Modelo 24pk,1,18.03
2025-10-24,1030,Modelo 24pk,1,18.03
2025-10-25,1030,Modelo 24pk,3,18.03
2025-10-29,1030,Modelo 24pk,1,18.03
2025-10-30,1030,Modelo 24pk,3,18.03
2025-11-02,1030,Modelo 24pk,2,18.03
2025-11-05,1030,Modelo 24pk,1,18.03
2025-11-07,1030,Modelo 24pk,3,18.03
2025-11-08,1030,Modelo 24pk,1,18.03
2025-11-09,1030,Modelo 24pk,1,18.03
2025-11-10,1030,Modelo 24pk,1,18.03
2025-11-11,1030,Modelo 24pk,1,18.03
2025-11-12,1030,Modelo 24pk,1,18.03
2025-11-14,1030,Modelo 24pk,1,18.03
2025-11-15,1030,Modelo 24pk,1,18.03
2025-11-16,1030,Modelo 24pk,2,18.03
2025-11-17,1030,Modelo 24pk,3,18.03
2025-11-19,1030,Modelo 24pk,1,18.03
2025-11-20,1030,Modelo 24pk,3,18.03
2025-11-22,1030,Modelo 24pk,3,18.03
2025-11-24,1030,Modelo 24pk,3,18.03
2025-11-28,1030,Modelo 24pk,1,18.03
2025-09-01,1031,Bud Light 12pk,3,25.58
2025-09-02,1031,Bud Light 12pk,4,25.58
2025-09-03,1031,Bud Light 12pk,3,25.58
2025-09-04,1031,Bud Light 12pk,3,25.58
2025-09-05,1031,Bud Light 12pk,2,25.58
2025-09-06,1031,Bud Light 12pk,6,25.58
2025-09-07,1031,Bud Light 12pk,2,25.58
2025-09-08,1031,Bud Light 12pk,3,25.58
2025-09-09,1031,Bud Light 12pk,1,25.58
2025-09-10,1031,Bud Light 12pk,5,25.58
2025-09-11,1031,Bud Light 12pk,4,25.58
2025-09-12,1031,Bud Light 12pk,6,25.58
2025-09-13,1031,Bud Light 12pk,5,25.58
2025-09-14,1031,Bud Light 12pk,3,25.58
2025-09-15,1031,Bud Light 12pk,5,25.58
2025-09-16,1031,Bud Light 12pk,3,25.58
2025-09-17,1031,Bud Light 12pk,4,25.58
2025-09-18,1031,Bud Light 12pk,3,25.58
2025-09-19,1031,Bud Light 12pk,2,25.58
2025-09-20,1031,Bud Light 12pk,5,25.58
2025-09-21,1031,Bud Light 12pk,1,25.58
2025-09-22,1031,Bud Light 12pk,2,25.58
2025-09-23,1031,Bud Light 12pk,5,25.58
2025-09-25,1031,Bud Light 12pk,3,25.58
2025-09-26,1031,Bud Light 12pk,3,25.58
2025-09-27,1031,Bud Light 12pk,2,25.58
2025-09-28,1031,Bud Light 12pk,1,25.58
2025-09-29,1031,Bud Light 12pk,3,25.58
2025-09-30,1031,Bud Light 12pk,2,25.58
2025-10-01,1031,Bud Light 12pk,6,25.58
2025-10-02,1031,Bud Light 12pk,3,25.58
2025-10-03,1031,Bud Light 12pk,5,25.58
2025-10-04,1031,Bud Light 12pk,3,25.58
2025-10-05,1031,Bud Light 12pk,3,25.58
2025-10-06,1031,Bud Light 12pk,1,25.58
2025-10-07,1031,Bud Light 12pk,4,25.58
2025-10-08,1031,Bud Light 12pk,3,25.58
2025-10-09,1031,Bud Light 12pk,2,25.58
2025-10-10,1031,Bud Light 12pk,8,25.58
2025-10-11,1031,Bud Light 12pk,13,25.58
2025-10-12,1031,Bud Light 12pk,2,25.58
2025-10-13,1031,Bud Light 12pk,1,25.58
2025-10-14,1031,Bud Light 12pk,2,25.58
2025-10-15,1031,Bud Light 12pk,3,25.58
2025-10-16,1031,Bud Light 12pk,2,25.58
2025-10-17,1031,Bud Light 12pk,7,25.58
2025-10-18,1031,Bud Light 12pk,5,25.58
2025-10-19,1031,Bud Light 12pk,2,25.58
2025-10-20,1031,Bud Light 12pk,4,25.58
2025-10-21,1031,Bud Light 12pk,3,25.58
2025-10-22,1031,Bud Light 12pk,2,25.58
2025-10-23,1031,Bud Light 12pk,1,25.58
2025-10-24,1031,Bud Light 12pk,4,25.58
2025-10-25,1031,Bud Light 12pk,7,25.58
2025-10-26,1031,Bud Light 12pk,1,25.58
2025-10-27,1031,Bud Light 12pk,1,25.58
2025-10-28,1031,Bud Light 12pk,2,25.58
2025-10-29,1031,Bud Light 12pk,4,25.58
2025-10-30,1031,Bud Light 12pk,2,25.58
2025-10-31,1031,Bud Light 12pk,6,25.58
2025-11-01,1031,Bud Light 12pk,3,25.58
2025-11-02,1031,Bud Light 12pk,2,25.58
2025-11-03,1031,Bud Light 12pk,5,25.58
2025-11-04,1031,Bud Light 12pk,1,25.58
2025-11-05,1031,Bud Light 12pk,3,25.58
2025-11-06,1031,Bud Light 12pk,4,25.58
2025-11-07,1031,Bud Light 12pk,3,25.58
2025-11-08,1031,Bud Light 12pk,4,25.58
2025-11-09,1031,Bud Light 12pk,8,25.58
2025-11-10,1031,Bud Light 12pk,1,25.58
2025-11-12,1031,Bud Light 12pk,1,25.58
2025-11-13,1031,Bud Light 12pk,7,25.58
2025-11-14,1031,Bud Light 12pk,3,25.58
2025-11-15,1031,Bud Light 12pk,7,25.58
2025-11-16,1031,Bud Light 12pk,3,25.58
2025-11-17,1031,Bud Light 12pk,3,25.58
2025-11-18,1031,Bud Light 12pk,3,25.58
2025-11-19,1031,Bud Light 12pk,4,25.58
2025-11-20,1031,Bud Light 12pk,3,25.58
2025-11-21,1031,Bud Light 12pk,13,25.58
2025-11-22,1031,Bud Light 12pk,3,25.58
2025-11-23,1031,Bud Light 12pk,3,25.58
2025-11-24,1031,Bud Light 12pk,2,25.58
2025-11-25,1031,Bud Light 12pk,1,25.58
2025-11-26,1031,Bud Light 12pk,1,25.58
2025-11-27,1031,Bud Light 12pk,7,25.58
2025-11-28,1031,Bud Light 12pk,3,25.58
2025-11-29,1031,Bud Light 12pk,5,25.58
2025-09-07,1032,High Noon 8pk,1,15.34
2025-10-12,1032,High Noon 8pk,1,15.34
2025-10-21,1032,High Noon 8pk,1,15.34
2025-09-03,1033,Kendall-Jackson 750ml,1,6.04
2025-09-12,1033,Kendall-Jackson 750ml,1,6.04
2025-09-13,1033,Kendall-Jackson 750ml,1,6.04
2025-09-15,1033,Kendall-Jackson 750ml,1,6.04
2025-09-16,1033,Kendall-Jackson 750ml,3,6.04
2025-09-18,1033,Kendall-Jackson 750ml,2,6.04
2025-09-22,1033,Kendall-Jackson 750ml,1,6.04
2025-09-24,1033,Kendall-Jackson 750ml,1,6.04
2025-09-26,1033,Kendall-Jackson 750ml,1,6.04
2025-10-06,1033,Kendall-Jackson 750ml,1,6.04
2025-10-10,1033,Kendall-Jackson 750ml,2,6.04
2025-10-11,1033,Kendall-Jackson 750ml,1,6.04
2025-10-12,1033,Kendall-Jackson 750ml,1,6.04
2025-10-14,1033,Kendall-Jackson 750ml,1,6.04
2025-10-18,1033,Kendall-Jackson 750ml,1,6.04
2025-10-19,1033,Kendall-Jackson 750ml,2,6.04
2025-10-23,1033,Kendall-Jackson 750ml,1,6.04
2025-10-24,1033,Kendall-Jackson 750ml,1,6.04
2025-10-25,1033,Kendall-Jackson 750ml,1,6.04
2025-10-28,1033,Kendall-Jackson 750ml,1,6.04
2025-10-29,1033,Kendall-Jackson 750ml,1,6.04
2025-10-30,1033,Kendall-Jackson 750ml,1,6.04
2025-10-31,1033,Kendall-Jackson 750ml,1,6.04
2025-11-07,1033,Kendall-Jackson 750ml,2,6.04
2025-11-08,1033,Kendall-Jackson 750ml,1,6.04
2025-11-09,1033,Kendall-Jackson 750ml,1,6.04
2025-11-10,1033,Kendall-Jackson 750ml,2,6.04
2025-11-11,1033,Kendall-Jackson 750ml,1,6.04
2025-11-15,1033,Kendall-Jackson 750ml,1,6.04
2025-11-16,1033,Kendall-Jackson 750ml,1,6.04
2025-11-19,1033,Kendall-Jackson 750ml,2,6.04
2025-11-24,1033,Kendall-Jackson 750ml,1,6.04
2025-11-25,1033,Kendall-Jackson 750ml,1,6.04
2025-11-27,1033,Kendall-Jackson 750ml,1,6.04
2025-09-12,1034,Bud Light 18pk,1,25.37
2025-10-26,1034,Bud Light 18pk,1,25.37
2025-09-02,1035,High Noon 8pk,2,19.64
2025-09-03,1035,High Noon 8pk,4,19.64
2025-09-05,1035,High Noon 8pk,4,19.64
2025-09-06,1035,High Noon 8pk,2,19.64
2025-09-07,1035,High Noon 8pk,2,19.64
2025-09-08,1035,High Noon 8pk,3,19.64
2025-09-09,1035,High Noon 8pk,2,19.64
2025-09-11,1035,High Noon 8pk,2,19.64
2025-09-12,1035,High Noon 8pk,1,19.64
2025-09-13,1035,High Noon 8pk,1,19.64
2025-09-14,1035,High Noon 8pk,6,19.64
2025-09-15,1035,High Noon 8pk,1,19.64
2025-09-17,1035,High Noon 8pk,4,19.64
2025-09-18,1035,High Noon 8pk,1,19.64
2025-09-19,1035,High Noon 8pk,2,19.64
2025-09-20,1035,High Noon 8pk,1,19.64
2025-09-21,1035,High Noon 8pk,2,19.64
2025-09-22,1035,High Noon 8pk,2,19.64
2025-09-23,1035,High Noon 8pk,1,19.64
2025-09-24,1035,High Noon 8pk,4,19.64
2025-09-25,1035,High Noon 8pk,2,19.64
2025-09-26,1035,High Noon 8pk,1,19.64
2025-09-28,1035,High Noon 8pk,2,19.64
2025-09-29,1035,High Noon 8pk,1,19.64
2025-09-30,1035,High Noon 8pk,1,19.64
2025-10-01,1035,High Noon 8pk,1,19.64
2025-10-02,1035,High Noon 8pk,2,19.64
2025-10-03,1035,High Noon 8pk,1,19.64
2025-10-04,1035,High Noon 8pk,2,19.64
2025-10-05,1035,High Noon 8pk,1,19.64
2025-10-06,1035,High Noon 8pk,1,19.64
2025-10-07,1035,High Noon 8pk,1,19.64
2025-10-08,1035,High Noon 8pk,1,19.64
2025-10-09,1035,High Noon 8pk,2,19.64
2025-10-10,1035,High Noon 8pk,1,19.64
2025-10-11,1035,High Noon 8pk,1,19.64
2025-10-12,1035,High Noon 8pk,4,19.64
2025-10-13,1035,High Noon 8pk,2,19.64
2025-10-15,1035,High Noon 8pk,4,19.64
2025-10-17,1035,High Noon 8pk,2,19.64
2025-10-18,1035,High Noon 8pk,5,19.64
2025-10-19,1035,High Noon 8pk,1,19.64
2025-10-20,1035,High Noon 8pk,3,19.64
2025-10-21,1035,High Noon 8pk,1,19.64
